# Epoch TotalLoss PDELoss RobinBoundaryLoss PetviashviliScaleLoss PetviashviliS N K M IdentityError LearningRate EpochSeconds
4.100000000000000000e+01 2.347662343481150415e+01 2.347644534852413045e+01 1.780862873745074732e-05 0.000000000000000000e+00 3.988513494204805465e+04 2.781668249384326372e-02 3.983346781326105313e-01 5.690942800647245241e-06 2.269783306173478732e-01 1.000000000000000021e-03 2.799770003184676170e-02
4.200000000000000000e+01 1.278278932503267924e+03 1.278273955993743130e+03 4.976509524899107089e-04 0.000000000000000000e+00 4.582144211787402128e+03 5.485552581399056465e-02 7.939775884602967571e-02 2.063540579817416511e-05 9.453376983120723165e-02 1.000000000000000021e-03 3.314010001486167312e-02
4.300000000000000000e+01 6.243504813773591877e+01 6.243061640360730280e+01 4.431734128615873050e-04 0.000000000000000000e+00 5.174070225252179625e+03 4.849901175370229661e-02 6.997419785788576430e-02 1.613548078146296490e-05 8.346997520186372199e-02 1.000000000000000021e-03 2.891609998187050223e-02
4.400000000000000000e+01 7.444675914148329809e+01 7.444661990842588750e+01 1.392330574156586939e-05 0.000000000000000000e+00 5.644263111589824985e+04 1.948745941097459675e-02 2.784136002440414925e-01 2.811602797087944240e-06 1.586914479301982650e-01 1.000000000000000021e-03 2.992699999595060945e-02
4.500000000000000000e+01 2.306883946891888471e+01 2.306870656282600862e+01 1.329060928752237176e-05 0.000000000000000000e+00 6.581934331220197782e+04 1.660313006138137634e-02 2.306728824402863032e-01 2.004571371079753082e-06 1.319375667101534422e-01 1.000000000000000021e-03 2.813260001130402088e-02
4.600000000000000000e+01 4.699925525872903798e+00 4.696734384342041935e+00 3.191141530861814888e-04 0.000000000000000000e+00 8.806354000416535200e+03 3.269741233962680793e-02 6.875671649887994674e-02 7.616747019701766639e-06 6.706815384204707631e-02 1.000000000000000021e-03 3.005310002481564879e-02
4.700000000000000000e+01 9.810864102888544380e+01 9.810615397743158894e+01 2.487051453860602310e-04 0.000000000000000000e+00 1.011689352007863818e+04 2.600776299053885951e-02 4.322591113488469944e-02 4.707049497083632090e-06 4.761601150848412956e-02 1.000000000000000021e-03 3.068379999604076147e-02
4.800000000000000000e+01 5.019785938881777693e+05 5.019785938862215844e+05 1.956173941435064102e-07 0.000000000000000000e+00 9.762779681334472843e+04 1.121396396067876264e-02 2.502085645117489432e-01 1.396305669536958961e-06 1.363168499108836917e-01 1.000000000000000021e-03 3.019740001764148474e-02
4.900000000000000000e+01 4.089355598228136387e+03 4.089355597250510073e+03 9.776262360622534056e-08 0.000000000000000000e+00 1.163486531815694470e+05 9.372476006666701290e-03 2.318134567824798598e-01 1.076756807632022236e-06 1.252781276410989963e-01 1.000000000000000021e-03 3.171579999616369605e-02
5.000000000000000000e+01 3.610261603187354496e+01 3.610145827232460647e+01 1.157759548936943439e-04 0.000000000000000000e+00 2.089638801761782452e+04 1.199142328356852215e-02 1.703090678319096191e-02 9.813598720139884909e-07 2.050589531529199011e-02 1.000000000000000021e-03 2.975230000447481871e-02
5.100000000000000000e+01 6.546762593749887671e+00 6.545998161795282932e+00 7.644319546047881613e-05 0.000000000000000000e+00 2.560338030451415034e+04 8.390576365285324842e-03 6.261533674062382850e-03 4.499930501208110594e-07 1.152089320926639494e-02 1.000000000000000021e-03 2.799959998810663819e-02
5.200000000000000000e+01 3.707811755678086192e+05 3.707811754213921377e+05 1.464165059217297541e-05 0.000000000000000000e+00 1.500707791884658218e+05 7.993809423970713729e-03 2.743125857042577609e-01 9.672109589068700787e-07 1.451491350651406831e-01 1.000000000000000021e-03 3.032560000428929925e-02
5.300000000000000000e+01 5.057911182233689829e+01 5.057890430620024347e+01 2.075161366559789556e-05 0.000000000000000000e+00 1.767835952274320589e+05 7.226943039831193460e-03 2.556577223682666156e-01 7.639611809623026025e-07 1.350550402627835322e-01 1.000000000000000021e-03 2.954660000978037715e-02
5.400000000000000000e+01 4.818789684431493692e-01 4.816950116970765139e-01 1.839567460728516022e-05 0.000000000000000000e+00 9.801154169460892444e+04 2.082623725656502361e-03 6.683242260026985232e-04 2.465817571184937180e-08 2.416761180482139559e-03 1.000000000000000021e-03 3.219259995967149734e-02
5.500000000000000000e+01 7.747628134308267960e-03 7.668073484084399379e-03 7.955465022386895707e-06 0.000000000000000000e+00 2.664826224492150941e+05 1.129009804500854652e-03 9.418708551593092844e-04 6.003938111252977114e-09 1.599939228142398077e-03 1.000000000000000021e-03 3.384819999337196350e-02
5.600000000000000000e+01 3.579797569374450541e+04 3.579797461097492487e+04 1.082769579817088711e-04 0.000000000000000000e+00 1.618453679032757937e+05 8.719201682338766426e-03 1.804002440666327423e-01 6.111965078842153662e-07 9.891871251914724494e-02 1.000000000000000021e-03 3.025930002331733704e-02
5.700000000000000000e+01 1.399438607799531553e+01 1.399368881449409585e+01 6.972635012200178778e-05 0.000000000000000000e+00 2.659303885634822655e+05 5.538291448130356481e-03 1.210470841785463159e-01 2.484177676542031406e-07 6.606158511963586277e-02 1.000000000000000021e-03 3.336010000202804804e-02
5.800000000000000000e+01 3.204405720637403476e+00 3.204379649607616898e+00 2.607102978657281045e-06 0.000000000000000000e+00 1.436456048670797609e+06 8.887588033892505424e-04 2.852287692712160427e-02 1.054692690529009789e-08 1.515018672002314826e-02 1.000000000000000021e-03 3.287499997531995177e-02
5.900000000000000000e+01 8.994682026978430152e+07 8.994682026972289383e+07 6.140640418449297610e-06 0.000000000000000000e+00 1.488658835553961108e+06 1.044035748859722078e-03 3.048990643401843642e-02 1.094205619601136092e-08 1.628897802381274601e-02 1.000000000000000021e-03 3.168220003135502338e-02
6.000000000000000000e+01 5.764118067062773321e+01 5.764100362382368559e+01 1.770468040502922946e-05 0.000000000000000000e+00 1.091701562992391642e+06 1.687327603454133202e-03 6.338475665232914946e-02 3.057585224639355408e-08 3.337967535376646505e-02 1.000000000000000021e-03 3.132990002632141113e-02
6.100000000000000000e+01 2.435790690324520114e+00 2.435701248748316061e+00 8.944157620400868357e-06 0.000000000000000000e+00 1.673310324498192640e+06 1.022163433232157592e-03 4.356375195535286404e-02 1.362809916695980554e-08 2.280402578280942352e-02 1.000000000000000021e-03 3.312219999497756362e-02
6.200000000000000000e+01 1.622198419983976692e+03 1.622198177464645823e+03 2.425193309643520684e-05 0.000000000000000000e+00 5.880813109415901126e+05 2.588739377957007762e-03 5.722874477289820183e-02 5.305917915307634976e-08 3.120305870522695549e-02 1.000000000000000021e-03 3.194920002715662122e-02
6.300000000000000000e+01 6.454830701934422166e+01 6.454803778862419961e+01 2.692307200188045026e-05 0.000000000000000000e+00 4.902931341425458086e+05 2.716489287165609317e-03 5.043610767326960065e-02 5.697518702518051177e-08 2.793448614861338344e-02 1.000000000000000021e-03 3.422719996888190508e-02
6.400000000000000000e+01 1.479947906914536588e+03 1.479947894659452686e+03 1.225508391493820850e-06 0.000000000000000000e+00 1.275564453131625894e+06 1.036637350876388249e-03 3.746294115238545802e-02 1.549753726305591415e-08 1.976809242953185206e-02 1.000000000000000021e-03 3.197109996108338237e-02
6.500000000000000000e+01 6.961294996238657404e+02 6.961294975085672831e+02 2.115298424796032349e-07 0.000000000000000000e+00 1.421296627644944238e+06 9.503069225522904661e-04 2.821010305984881367e-02 1.059269250630097606e-08 1.505534785978419193e-02 1.000000000000000021e-03 3.175960003864020109e-02
6.600000000000000000e+01 4.276569610085333807e+03 4.276569221081159412e+03 3.890041739433341468e-05 0.000000000000000000e+00 3.252186904637007392e+05 3.702042949493414021e-03 6.175750156532829049e-02 1.063308926391616450e-07 3.458068740126492291e-02 1.000000000000000021e-03 3.014539997093379498e-02
6.700000000000000000e+01 2.000616897638930709e+02 2.000613160675932249e+02 3.736962998362514977e-05 0.000000000000000000e+00 3.023360303846945171e+05 3.522653497031065332e-03 5.137172942290455652e-02 9.660945175534035674e-08 2.920842159903158999e-02 1.000000000000000021e-03 3.218300000298768282e-02
6.800000000000000000e+01 2.398454352372609399e+00 2.398454350779557487e+00 1.593051906507982467e-10 0.000000000000000000e+00 9.676517995592550142e+05 1.394020387581352584e-03 3.343324330486343449e-02 1.871607310956298753e-08 1.811062332393996097e-02 1.000000000000000021e-03 3.206619998672977090e-02
6.900000000000000000e+01 9.155267165196265822e-01 9.155253483302973061e-01 1.368189329268650818e-07 0.000000000000000000e+00 1.074308633506699698e+06 1.279480372133440756e-03 2.594905460067634465e-02 1.326807491754024327e-08 1.425399440439669568e-02 1.000000000000000021e-03 3.129020001506432891e-02
7.000000000000000000e+01 3.735138266120013384e+01 3.735097258215547100e+01 4.100790446654154788e-05 0.000000000000000000e+00 2.948460032478255453e+05 3.780474379222629241e-03 5.829205664226493749e-02 1.116735593231378148e-07 3.292639102679577323e-02 1.000000000000000021e-03 3.220519999740645289e-02
7.100000000000000000e+01 2.451849997902651179e-01 2.448144899439322342e-01 3.705098463328950685e-05 0.000000000000000000e+00 3.060027426590301329e+05 3.406384651196667050e-03 4.883011173115895526e-02 9.091892512816625028e-08 2.782134959785101738e-02 1.000000000000000021e-03 3.231189999496564269e-02
7.200000000000000000e+01 3.144561222359383845e-01 3.144558906758047057e-01 2.315601336936065108e-08 0.000000000000000000e+00 1.027267042901103850e+06 1.309422566717244503e-03 2.997803404188424323e-02 1.586582522255542706e-08 1.629842372183414392e-02 1.000000000000000021e-03 3.232539998134598136e-02
7.300000000000000000e+01 5.607244394606532296e+02 5.607244382124536060e+02 1.248199623602178568e-07 0.000000000000000000e+00 1.248448362302972237e+06 1.095119642315300424e-03 2.261703440542366106e-02 9.935241971029799329e-09 1.240362690978515960e-02 1.000000000000000021e-03 3.182139998534694314e-02
7.400000000000000000e+01 1.371334404426700348e+04 1.371334369193097700e+04 3.523360269395813530e-05 0.000000000000000000e+00 3.920669544388100621e+05 3.205075936773518069e-03 5.677149757821284282e-02 8.057507596895411459e-08 3.159074415080397047e-02 1.000000000000000021e-03 3.219419997185468674e-02
7.500000000000000000e+01 5.714714956761799414e-01 5.711681190408750552e-01 3.033766353048488119e-05 0.000000000000000000e+00 4.547117074820214766e+05 2.755495050647380120e-03 4.868106537203800710e-02 5.958946556653466259e-08 2.709596814720081556e-02 1.000000000000000021e-03 3.215179999824613333e-02
7.600000000000000000e+01 1.093925875733880275e+04 1.093925875692882437e+04 4.099781549503755159e-08 0.000000000000000000e+00 1.570713217815008247e+06 8.405565019685213354e-04 2.347683236181261415e-02 8.008446221395413268e-09 1.257896467442860648e-02 1.000000000000000021e-03 3.674619999947026372e-02
7.700000000000000000e+01 1.820790072162195065e+04 1.820790072157731993e+04 4.463108487889296468e-09 0.000000000000000000e+00 2.136354318001315929e+06 6.292380151403691646e-04 1.687316575935675356e-02 4.243594025608260507e-09 9.065816651224720829e-03 1.000000000000000021e-03 3.512419998878613114e-02
7.800000000000000000e+01 1.003339423657681451e+01 1.003312514875232608e+01 2.690878244880469278e-05 0.000000000000000000e+00 6.134163389663936105e+05 2.521246719198138100e-03 5.798646344170594463e-02 5.137534868560432312e-08 3.151442706470242161e-02 1.000000000000000021e-03 3.258140000980347395e-02
7.900000000000000000e+01 4.304696181505227770e+01 4.304673922975690203e+01 2.225852953732459943e-05 0.000000000000000000e+00 7.495572456464287825e+05 2.112578206655806989e-03 5.041766411247268487e-02 3.645006469505159176e-08 2.732137381282745414e-02 1.000000000000000021e-03 3.122830000938847661e-02
8.000000000000000000e+01 6.212182276172185241e-02 6.211589438443468336e-02 5.928377287168221957e-07 0.000000000000000000e+00 3.026484525816897862e+06 4.303079458417711145e-04 1.692009913736544635e-02 2.937519345191523624e-09 8.890354577005148140e-03 1.000000000000000021e-03 3.109250002307817340e-02
8.100000000000000000e+01 1.135722594971052217e+02 1.135722552240692664e+02 4.273035961149592483e-07 0.000000000000000000e+00 4.585057086542809382e+06 2.866137983712295479e-04 1.171134379490383799e-02 1.339631014794478424e-09 6.142284356192133539e-03 1.000000000000000021e-03 3.243459999794140458e-02
8.200000000000000000e+01 3.315966411887500726e+03 3.315966220416019951e+03 1.914714808093840234e-05 0.000000000000000000e+00 8.499481642514445120e+05 2.019667885253461845e-03 5.918145315076950297e-02 3.719096716886412908e-08 3.161035726967104109e-02 1.000000000000000021e-03 3.382019995478913188e-02
8.300000000000000000e+01 1.600972917989726341e+01 1.600957546245128071e+01 1.537174459835009220e-05 0.000000000000000000e+00 1.011995758716330049e+06 1.692172787038497992e-03 5.143407631361662097e-02 2.708431382549066275e-08 2.740918385953298314e-02 1.000000000000000021e-03 3.198410000186413527e-02
8.400000000000000000e+01 9.638233753516627089e-02 9.636375418623807643e-02 1.858334892819948012e-06 0.000000000000000000e+00 5.684422289326125756e+06 2.816475978758835623e-04 1.263595736631440564e-02 1.161001889537688513e-09 6.599625120031197244e-03 1.000000000000000021e-03 2.837980003096163273e-02
8.500000000000000000e+01 6.819721657748634147e-01 6.819568605787803550e-01 1.530519608305506127e-06 0.000000000000000000e+00 8.833675849086320028e+06 1.946638975421574613e-04 8.652223970339807321e-03 5.117658830224777693e-10 4.520775370946177735e-03 1.000000000000000021e-03 3.559830004815012217e-02
