# Epoch N K M S IdentityError FDM_N FDM_K FDM_M FDM_S FDM_IdentityError
1.482000000000000000e+03 7.374078787785984289e-04 9.050436523804026440e-04 2.552935561696095948e-09 4.661024819140768377e+05 1.189927152033238124e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.483000000000000000e+03 2.777158299775089141e-04 1.198219898143050533e-03 5.086113652271747588e-10 1.723959502677427139e+06 8.768252704376689171e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.484000000000000000e+03 3.080947809221197434e-04 8.655949882459346503e-04 6.101495458450436264e-10 1.214279368830448482e+06 7.408916648955412177e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.485000000000000000e+03 8.531053452356727844e-04 9.429218256480411406e-04 3.433953371710356426e-09 3.857263128041593591e+05 1.324562824106321644e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.486000000000000000e+03 9.249308875522787654e-04 9.474865670667028273e-04 4.056934499450456105e-09 3.447613203325566137e+05 1.398670114151130683e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.487000000000000000e+03 4.859642193911469844e-04 3.658852014728458777e-04 1.402334377340075346e-09 4.769951625104839331e+05 6.689054177931926404e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.488000000000000000e+03 5.528735548830935242e-04 2.444685203987159998e-04 1.762163272043816604e-09 3.831130410698293708e+05 6.751060529191794252e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.489000000000000000e+03 1.174967538619441651e-03 1.345936210479961419e-03 6.507933265012307052e-09 2.839512185449694516e+05 1.847929135926157374e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.490000000000000000e+03 1.184814266068790227e-03 1.354501014478808486e-03 6.616611950878604122e-09 2.814226865114170942e+05 1.862058156696243640e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.491000000000000000e+03 6.169385486511222904e-04 1.489995119631162704e-04 2.112162379136041415e-09 3.273603576950863935e+05 6.914361924703013324e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.492000000000000000e+03 6.573873133457467559e-04 1.298111177296921190e-04 2.342832285936853191e-09 3.082989798672834877e+05 7.222905293783069220e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.493000000000000000e+03 1.305889670666022682e-03 1.911983270774469381e-03 7.903285807104927062e-09 2.861950456697132904e+05 2.261873402767450216e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.494000000000000000e+03 1.176727955138764329e-03 1.838177006943097439e-03 6.379324346747725587e-09 3.285326582790679531e+05 2.095810079285966281e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.495000000000000000e+03 4.293045830512277222e-04 8.892028065392885777e-05 9.612793959322258368e-10 4.928479856623893138e+05 4.737637620987962170e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.496000000000000000e+03 9.535090005235603698e-05 4.827061457375703829e-03 1.629318294431706104e-10 1.539833081232911535e+07 2.508881465808378546e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.497000000000000000e+03 3.284418154603058974e-04 8.947183511664772229e-03 1.044016355208616063e-09 4.599575979843836278e+06 4.802032527276336657e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.498000000000000000e+03 2.361963104080398615e-04 5.943465337526898998e-03 4.869981168948234071e-10 6.587145627965855412e+06 3.207928492173372451e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.499000000000000000e+03 1.429355605593166189e-05 6.948246738362422572e-04 2.200075822791598678e-12 1.643895121354805529e+08 3.617058907739769671e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.500000000000000000e+03 9.175507707894265839e-04 2.642352904294110235e-03 3.747639450003458366e-09 5.973699231636723271e+05 2.238723475297031522e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.501000000000000000e+03 1.461577049098685115e-03 6.342347443485735030e-03 9.481928399915508937e-09 4.885873913996903575e+05 4.632741288913153066e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.502000000000000000e+03 6.621369084590661295e-04 3.752591989679393124e-03 1.994275274952815971e-09 1.272859696225834778e+06 2.538430909023487933e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.503000000000000000e+03 4.289453792762870334e-05 3.148120769721903477e-05 1.255878807834033843e-11 4.668770962220345624e+06 5.863512921745014548e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.504000000000000000e+03 9.461167419341415035e-04 3.810976819839301689e-03 3.988606069842486624e-09 7.149377359339819523e+05 2.851601163247722680e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.505000000000000000e+03 1.002502026443790250e-03 2.745250403275554738e-03 4.610080770377860431e-09 5.152029285354283056e+05 2.375122618000797148e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.506000000000000000e+03 2.111469264725460615e-04 3.760393857884131467e-04 3.485805320455081912e-10 1.145119501530375099e+06 3.991662707862206013e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.507000000000000000e+03 2.207988192448351609e-04 7.290749256570233823e-04 4.000323396799566291e-10 1.463221592637187336e+06 5.853358820410071604e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.508000000000000000e+03 8.023126121778225523e-04 4.750146593939332299e-04 3.514201114702541951e-09 2.958908275976238074e+05 1.039816427673674517e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.509000000000000000e+03 6.442421850805066415e-04 1.751835035394642547e-04 2.493901108895035618e-09 2.934494351364340982e+05 7.318314429491299105e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.510000000000000000e+03 1.497378178201869440e-04 3.082346409260140665e-03 1.882761907698610344e-10 8.981002968845274299e+06 1.690910834174066523e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.511000000000000000e+03 1.202346367537963386e-04 3.579136057661626898e-03 1.361581205104349566e-10 1.402633602720745467e+07 1.909802529426489134e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.512000000000000000e+03 1.755264944094431137e-04 4.881528684237989614e-04 2.550660984091607935e-10 1.645073829719519708e+06 4.196026735552441708e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.513000000000000000e+03 1.217413571066999984e-03 3.024557126232034140e-03 6.911929140540540227e-09 3.949247729525521281e+05 2.729685222253876685e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.514000000000000000e+03 1.505968144497795346e-03 5.915702682523830101e-03 1.013062518510759195e-08 4.406262502419904340e+05 4.463809355134525092e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.515000000000000000e+03 5.458274749768964951e-04 2.792113755841852795e-03 1.327487187148936965e-09 1.462826946191174444e+06 1.941883025410635552e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.516000000000000000e+03 1.165036217952152708e-04 1.264696215684838691e-04 6.337886374115149081e-11 2.835926557650835719e+06 1.797383692005934705e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.517000000000000000e+03 3.782656470735548107e-04 6.347284730912519223e-04 6.542268614496782735e-10 1.063285059835434658e+06 6.956292293923192847e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.518000000000000000e+03 3.416332311654672751e-05 6.198798623415192291e-05 6.439519118972112238e-12 1.011800235111161135e+07 6.515730979410357788e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.519000000000000000e+03 2.658777091867764114e-05 1.758296798215033580e-04 4.177299284220102022e-12 2.740922231548113376e+07 1.145026066521300428e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.520000000000000000e+03 5.356868578532920444e-04 5.463809545696913681e-04 1.357141639791217334e-09 5.960153156310125487e+05 8.088759779964979375e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.521000000000000000e+03 3.884388973652190351e-04 1.634566752902236165e-04 7.513070151085098666e-10 6.257988899347068509e+05 4.701664837033157343e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.522000000000000000e+03 3.240523038679977199e-05 1.714622478615265323e-03 2.019909884887313805e-11 4.404685060385882854e+07 8.897164494953336720e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.523000000000000000e+03 6.413858686661894212e-05 2.219083955564115848e-03 4.898401956906260064e-11 2.396037023305058107e+07 1.173680515664657321e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.524000000000000000e+03 4.527646500147325138e-05 2.177442387447497670e-04 1.256922975200333734e-11 1.226374760555934161e+07 1.541485718046183863e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.525000000000000000e+03 1.064528378276256805e-03 2.589230787913671897e-03 5.084071531568603475e-09 4.640264509556673001e+05 2.359138688161560929e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.526000000000000000e+03 1.657116364210358198e-03 5.202474464509952538e-03 1.220007249097681114e-08 3.490432964321841137e+05 4.258341396392843585e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.527000000000000000e+03 1.042479961701762731e-03 3.260433193466425253e-03 4.825612602355947126e-09 5.538564024284280604e+05 2.672691732822372705e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.528000000000000000e+03 9.541471639590524956e-05 1.304641186574042721e-04 4.138846565734143792e-11 3.881417475264690351e+06 1.606467343361417193e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.529000000000000000e+03 5.980832288354453975e-04 3.906957989167567265e-03 1.592810453661559176e-09 1.601924360714124283e+06 2.551560630608775294e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.530000000000000000e+03 1.814952459155730899e-03 8.819001023043965964e-03 1.459405080595797135e-08 4.265061810962865711e+05 6.224438376626907285e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.531000000000000000e+03 2.256994476087623332e-03 7.165753931264741937e-03 2.315019798586016378e-08 2.522601054761568375e+05 5.839848291522007837e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.532000000000000000e+03 1.794027624742228991e-03 1.335488805269384070e-03 1.714503532207326039e-08 1.435851224129720940e+05 2.461754882341599115e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.533000000000000000e+03 1.183483372955661294e-03 5.446480827236284752e-03 1.091309802758142232e-08 3.579848451110279420e+05 3.906712873475775769e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.534000000000000000e+03 9.968347278887731717e-04 1.124471424602530543e-02 7.871759288624787891e-09 8.408783121397147188e+05 6.619183979142136999e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.535000000000000000e+03 6.722865798033686403e-04 4.440863225754103534e-03 3.598144543606116323e-09 8.039471397302923724e+05 2.892714594535876916e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.536000000000000000e+03 8.187272915015297251e-04 4.014706321053867133e-04 3.743647707270420121e-09 2.723179708142998861e+05 1.019458863906515765e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.537000000000000000e+03 4.818733450692464643e-04 1.037812008443786405e-03 1.119428398804786092e-09 8.940090780703609344e+05 1.000778229862740731e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.538000000000000000e+03 1.326483796536858173e-06 4.009947749447665196e-06 1.235642969072780421e-14 2.648538759913079739e+08 3.331457658904260746e-06 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.539000000000000000e+03 3.320101971098100220e-06 1.692421299435759361e-05 6.667195829928949417e-14 1.761325075006773472e+08 1.178220840160493814e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.540000000000000000e+03 1.785238931325525732e-04 3.490565954403546697e-04 1.442254593886749783e-10 2.447914874411982019e+06 3.530520466272704791e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.541000000000000000e+03 1.076852685498803482e-05 2.439994673466407157e-05 6.310711794602216056e-13 3.638325162816862762e+07 2.296849959124889161e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.542000000000000000e+03 2.191234232184147092e-04 6.087592609565728148e-04 2.154073646124347151e-10 2.430290695982748643e+06 5.235028382893365095e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.543000000000000000e+03 1.321552302377189532e-05 8.850046996521315515e-06 9.293685658276521689e-13 1.897668320232244208e+07 1.764054559266398756e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.544000000000000000e+03 2.216661584416159759e-04 8.830682675836975864e-04 2.221308861748585827e-10 2.985625460339525715e+06 6.632000701025785473e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.545000000000000000e+03 9.600429226465064656e-06 6.094696738310687542e-06 5.141706765334613925e-13 2.458778492749665678e+07 1.264777708144973091e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.546000000000000000e+03 1.891002039734159456e-04 8.894763993105848617e-04 1.647600122727249784e-10 3.847035094693596940e+06 6.338382388686961567e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.547000000000000000e+03 3.364347298261528588e-06 1.400910268178360387e-05 7.686838300893202508e-14 1.345030629625086486e+08 1.036889856228494741e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.548000000000000000e+03 1.343152478034072468e-04 5.927646040082675200e-04 8.382471552723706648e-11 5.138059893434606493e+06 4.306974659828255274e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.549000000000000000e+03 1.282201679640039730e-06 8.042740160232178591e-05 3.270478748105784191e-14 1.260245819350048065e+09 4.149590244809614567e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.550000000000000000e+03 7.520205836661904926e-05 2.196835631872044497e-04 2.633677763165940799e-11 7.026003046466532163e+06 1.850438136234436532e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.551000000000000000e+03 1.127837106679482708e-05 2.801230503924881030e-04 9.742288407085521253e-13 1.553078749724296331e+08 1.513398952888100565e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.552000000000000000e+03 2.734239674737980226e-05 1.704530695550815118e-05 3.684422150574872547e-12 9.733653597286831588e+06 3.586504654071172402e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.553000000000000000e+03 4.037293541011819801e-05 6.320481274901934956e-04 9.068976274729276333e-12 3.929751964905527979e+07 3.563969900862386697e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.554000000000000000e+03 3.223133565155127518e-06 6.687370293850718812e-05 6.527890262778256021e-14 5.596863340642306805e+08 3.665998496912982018e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.555000000000000000e+03 6.605178240087268169e-04 2.474402555661151751e-03 1.939641669370401329e-09 9.783863249390225392e+05 1.897717162197633516e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.556000000000000000e+03 8.631521151486489223e-04 3.139024724272587458e-03 3.306519368830752658e-09 7.357175454209018499e+05 2.432661170765573581e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.557000000000000000e+03 2.208189693164482189e-04 4.041024606782899365e-04 2.208074661769187680e-10 1.915106321983461734e+06 4.228699788481269902e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.558000000000000000e+03 2.278958738499693400e-04 1.874985707830526200e-03 2.363871617935583121e-10 4.929995454254390672e+06 1.165388491378070669e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.559000000000000000e+03 7.500185240240969838e-04 3.617583336176440154e-03 2.501066842612863288e-09 1.023087396683925879e+06 2.558807691045474498e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.560000000000000000e+03 6.332646085441873997e-04 1.423711104463473492e-03 1.925806079645540186e-09 6.984711596360477852e+05 1.345118234969844544e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.561000000000000000e+03 1.947713346970785604e-04 7.522341808875569486e-04 3.085466309444591748e-10 1.850248737299846020e+06 5.708881165942261086e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.562000000000000000e+03 2.110055801077400598e-04 2.111480424880949214e-03 3.626940647372955841e-10 3.492599246014450677e+06 1.266745429854149998e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.563000000000000000e+03 4.120440275655413488e-04 4.248570379925575066e-04 1.223225808503132177e-09 5.105128005510096555e+05 6.244713233360115346e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.564000000000000000e+03 1.424590927317800990e-03 2.384791804992844773e-03 9.895977454868192822e-09 2.644495486201048479e+05 2.616976933836768354e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.565000000000000000e+03 1.751763230179645674e-03 4.422197571787997265e-03 1.424756687699175505e-08 2.781430674112546840e+05 3.962847768506767149e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.566000000000000000e+03 9.953088911949371613e-04 2.315385394927713895e-03 4.678193846243075877e-09 4.602206657593491254e+05 2.152996910464948128e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.567000000000000000e+03 7.554680389009130605e-05 3.485151007882388046e-05 4.286264546773677659e-11 2.169069974208637141e+06 9.297251606685777599e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.568000000000000000e+03 1.229721407522991026e-05 2.018363399962217657e-04 1.225973148547753447e-12 9.233063765504738688e+07 1.132153828473676381e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.569000000000000000e+03 6.544196842897285018e-05 9.470284777953883370e-05 2.522562690357454353e-11 4.471341779238018207e+06 1.127933670931153615e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.570000000000000000e+03 3.165219852044284797e-06 1.604906002060683010e-05 8.997320165948266031e-14 1.240614148282815963e+08 1.118974977237449731e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.571000000000000000e+03 6.204581218009847725e-05 3.046953489747110627e-04 1.857192190381073846e-11 1.154381999530771933e+07 2.143934680955320948e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.572000000000000000e+03 7.699827143258003325e-07 1.770019872174005552e-05 7.489920824436359556e-15 1.247422873366335154e+09 9.620082067705906963e-06 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.573000000000000000e+03 4.571651927376452792e-04 1.641051906327520554e-03 9.288241683760761982e-10 1.375600338534086710e+06 1.277690217077237208e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.574000000000000000e+03 6.642374098175663063e-04 2.360382993856813098e-03 1.957397168944253141e-09 9.422863825389004778e+05 1.844426949348803701e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.575000000000000000e+03 2.171589594570408452e-04 5.751327044158857649e-04 2.107999932831280788e-10 2.394330152273718733e+06 5.047251008649904355e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.576000000000000000e+03 1.000006540178722126e-04 9.108833988625413295e-04 4.594100818689981030e-11 1.209028035710375383e+07 5.554423075081346911e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.577000000000000000e+03 3.239923985191064384e-04 2.186382495657901610e-03 4.688560886722255281e-10 3.022639589048800990e+06 1.417183177491968416e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.578000000000000000e+03 1.261620547080771824e-04 8.893717100495845788e-04 7.172202027432129460e-11 7.959147556966898963e+06 5.708478380108492761e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.579000000000000000e+03 8.191589698561796125e-05 3.043937328652556481e-04 3.108354101839307139e-11 7.531673785563396290e+06 2.341127323347047843e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.580000000000000000e+03 1.648275738563682803e-04 7.734565884007163364e-04 1.249241619490309969e-10 4.415117773042808287e+06 5.515557431325645047e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.581000000000000000e+03 4.571706560376077409e-06 3.058233575095621858e-05 1.536255657138651811e-13 1.291074615634002537e+08 1.986287428222862150e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.582000000000000000e+03 4.378626337212219999e-04 1.741537722442241913e-03 8.672318720502398048e-10 1.508974937451086240e+06 1.308630627710470921e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.583000000000000000e+03 6.710488379888816714e-04 2.709448831010319303e-03 2.021626284458777454e-09 1.002051193421395845e+06 2.025771231867756761e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.584000000000000000e+03 2.269746087279842374e-04 8.911426911129433906e-04 2.368688058540202262e-10 2.839315719116688706e+06 6.725457174156500859e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.585000000000000000e+03 1.060272934003178146e-04 4.745608423316759910e-04 5.216032852571231126e-11 6.581750208011039533e+06 3.433076624058272906e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.586000000000000000e+03 3.093438456609486661e-04 1.341846488575507796e-03 4.295671579525060522e-10 2.281986797869277652e+06 9.802666603815446238e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
