# Epoch N K M S IdentityError FDM_N FDM_K FDM_M FDM_S FDM_IdentityError
5.100000000000000000e+01 4.385846968962524989e-02 1.586253351634340447e+00 2.713900495476657295e-05 3.084067182621384927e+04 8.369580065018407122e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
5.200000000000000000e+01 1.895708720511155715e-02 5.193145239723877538e-01 4.729065150022704893e-06 5.891531208380285534e+04 2.786096201261554217e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
5.300000000000000000e+01 3.934288593923442739e-02 5.015295264160791328e-02 1.066437099478623244e-05 6.040615268372739592e+03 6.440869788904360349e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
5.400000000000000000e+01 7.045475924245547805e-02 3.481611717320038379e-01 3.809049078275466953e-05 6.419852831556173442e+03 2.444972546176746309e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
5.500000000000000000e+01 6.061283954432986065e-02 2.359014614456047265e-01 2.777002038198047643e-05 6.430084235068530688e+03 1.785358002467502536e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
5.600000000000000000e+01 2.605852270371182902e-02 8.847095803190546323e-03 3.695125661362307555e-06 8.249264949825106669e+03 3.047837547964574179e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
5.700000000000000000e+01 2.431832338206949690e-02 1.402501508046693525e-02 3.059864524358777935e-06 1.023928695882215470e+04 3.132777105777860560e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
5.800000000000000000e+01 4.539743026303478396e-02 9.691587384154011497e-02 1.485535831469711773e-05 6.317947046053164740e+03 9.384051182549013603e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
5.900000000000000000e+01 4.011198650053961201e-02 5.738661688375708975e-02 1.120409152757794613e-05 6.141086474677220394e+03 6.879409085089058240e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.000000000000000000e+01 1.907728258576038213e-02 7.174447829970555246e-02 1.619296463715964428e-06 3.393419485520272428e+04 5.494790243914944583e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.100000000000000000e+01 1.850937102822404826e-02 8.080859684910203511e-02 1.530351421163944771e-06 3.849682408202612714e+04 5.891213910135389975e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.200000000000000000e+01 3.283950290235963104e-02 2.043101727795025579e-02 7.004134190871673272e-06 6.147085473616773015e+03 4.304800740714388729e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.300000000000000000e+01 2.978144127633935989e-02 1.029191611279605539e-02 5.479760198736442067e-06 6.373891934062348810e+03 3.492191957253865109e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.400000000000000000e+01 1.652680700322504970e-02 1.566177725353000150e-01 1.471310751973062273e-06 6.445660315428669855e+04 9.483422196012308847e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.500000000000000000e+01 1.630922684267968603e-02 1.594230838334275424e-01 1.454789960572183706e-06 6.600318351590208476e+04 9.601931396943289010e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.600000000000000000e+01 2.612802235464237871e-02 6.185882460443512497e-03 3.943127989799595909e-06 7.410604895100999784e+03 2.921702045687433677e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.700000000000000000e+01 8.287027301860451500e-02 5.581958876366314160e-01 5.343862313193285899e-05 6.773531869295448814e+03 3.619147782137882574e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.800000000000000000e+01 1.159231012244221759e-01 1.033494592548353852e+00 1.049548310787472283e-04 6.028025494344041363e+03 6.325654426675203501e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
6.900000000000000000e+01 9.686061728800590687e-02 7.530642597410608374e-01 7.321627270038057222e-05 6.465676682208925740e+03 4.733195308858358930e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.000000000000000000e+01 4.625011128761267326e-02 1.257465107382707559e-01 1.574712934848057909e-05 6.929730761736488603e+03 1.091076195273995575e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.100000000000000000e+01 1.567706790274088144e-02 2.500121496708092028e-01 1.881078753135869150e-06 7.478854486395744607e+04 1.406812616593923482e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.200000000000000000e+01 2.221482855942898474e-02 7.511770868043914362e-01 7.518409780837476078e-06 5.291057331881221762e+04 3.977958535518438254e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.300000000000000000e+01 2.051815253614631962e-02 6.770916416766549206e-01 6.329259568700450070e-06 5.673080231019842904e+04 3.590576441149050391e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.400000000000000000e+01 1.442773912482508622e-02 1.757940375791251231e-01 1.291254418945336266e-06 7.924445902796453447e+04 1.023234666599687065e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.500000000000000000e+01 3.955898914576282815e-02 1.032833097005551731e-01 1.150055305597126570e-05 7.930109408688548683e+03 9.118914344298444108e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.600000000000000000e+01 6.155708700783404236e-02 3.594004518522425640e-01 2.938547097409285945e-05 8.210088350968824670e+03 2.412279274629812453e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.700000000000000000e+01 5.199903606084545216e-02 2.425106462017019571e-01 2.072907601140830608e-05 8.358035788208289887e+03 1.732336300856850420e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.800000000000000000e+01 2.404217006282604457e-02 6.750362938131555281e-03 3.504637208876771167e-06 7.823163967074907305e+03 2.741384689468294444e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
7.900000000000000000e+01 1.695766562094339763e-02 5.096075081782949212e-01 4.008022173375527253e-06 6.780437032017709862e+04 2.717574116879175050e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
8.000000000000000000e+01 2.869617131860231762e-02 1.060958289576163338e+00 1.244383308404136012e-05 4.493593833348847693e+04 5.591628722735999535e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
8.100000000000000000e+01 2.561620531515067592e-02 9.403894045795649914e-01 1.004296462097011807e-05 4.936897881315819541e+04 4.958008646403121999e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
8.200000000000000000e+01 1.347018552823767319e-02 3.371698679836531154e-01 2.124451901668537756e-06 8.569510063186207844e+04 1.820529950681625542e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
8.300000000000000000e+01 2.292275207605254037e-02 1.497871257479959674e-02 3.442555727853973001e-06 8.834165883045592636e+03 3.040866580772448591e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
8.400000000000000000e+01 3.749445430953950859e-02 1.444936313824882190e-01 1.066816532023038552e-05 1.028679877976708849e+04 1.097306018354633761e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
8.500000000000000000e+01 3.203079964255102496e-02 8.769546398191342684e-02 7.585192245419036046e-06 1.000350804254331524e+04 7.587094644126232690e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
8.600000000000000000e+01 1.549509853109729517e-02 1.642766799891239721e-02 1.181060732583631612e-06 2.007427041811100571e+04 2.370775146982091047e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
8.700000000000000000e+01 1.443955318068023547e-02 2.518917248215527330e-02 9.759864703487557570e-07 2.769929731295055899e+04 2.703316343528752372e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
8.800000000000000000e+01 2.335204480806770538e-02 2.374738492501260109e-02 3.708735133571192462e-06 9.498046099222423436e+03 3.522202853544043055e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
8.900000000000000000e+01 2.067576373035841936e-02 1.059013485953975812e-02 2.748019184326175782e-06 9.450745943172138141e+03 2.596808314094397122e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
9.000000000000000000e+01 1.194566951193198889e-02 8.424753974920873301e-02 6.790287258410000545e-07 7.962761708186739997e+04 5.406876035781051776e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
9.100000000000000000e+01 1.161171657374169067e-02 9.356656043499689268e-02 6.681048703493339544e-07 8.740393815913869184e+04 5.839432868636978968e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
9.200000000000000000e+01 1.675025594713390464e-02 4.178018336751355456e-03 1.609359959349960466e-06 1.170606053882421475e+04 1.883765575555023178e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
9.300000000000000000e+01 4.598379849836233685e-02 3.061297362942982936e-01 1.653244778615316538e-05 1.203987874134115191e+04 1.990321341977253355e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
9.400000000000000000e+01 6.232980031811981292e-02 5.629572599331789107e-01 3.051426056326223674e-05 1.126713949267828320e+04 3.437779160241459797e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
9.500000000000000000e+01 5.173612369363464469e-02 3.949049772798974289e-01 2.099182634368496915e-05 1.187074474851072955e+04 2.491676205072396733e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
9.600000000000000000e+01 2.559936903443399761e-02 5.308899573064724403e-02 4.737704728189772409e-06 1.100614535706563402e+04 5.213912919502942944e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
9.700000000000000000e+01 1.122536632853517354e-02 1.867055649972705622e-01 9.752144289869081871e-07 1.072360556764928479e+05 1.045771736127414642e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
9.800000000000000000e+01 1.561277501620427464e-02 5.162463190321936457e-01 3.619197038015027699e-06 7.563443814753981133e+04 2.737323153352630989e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
9.900000000000000000e+01 1.464684383293863613e-02 4.759066071564337363e-01 3.144737193913530397e-06 8.032472407621654565e+04 2.525970026739616237e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.000000000000000000e+02 1.005272688439491288e-02 1.482709689957402988e-01 7.062303637008061935e-07 1.192078614612807287e+05 8.418750515190136230e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.010000000000000000e+02 2.010920161555261598e-02 3.231923589715243739e-02 2.865546605908283911e-06 1.265685907412503184e+04 3.626595401752293057e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.020000000000000000e+02 3.018506457791162584e-02 1.500336624246024209e-01 7.044190996608341804e-06 1.493456038281040492e+04 1.051948515992162381e-01 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.030000000000000000e+02 2.568320251015567338e-02 9.289641936338828565e-02 4.994554667621659068e-06 1.444201074747492385e+04 7.212641763718219412e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.040000000000000000e+02 1.322616520273540638e-02 5.433766072067707301e-03 9.468920520396811208e-07 1.683723947274458624e+04 1.594210134671722109e-02 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
