101,0.12,8000,8.51078036302236e-17,96.2730188186557,191.684162508008,192.966519524045,-0.641178508018839,0.851419451385766,1.74777369999599
151,0.08,8000,7.59543030700476e-17,96.2734879350011,192.043626462471,192.966692656144,-0.461533096836646,0.671391489907748,1.74778532864322
201,0.06,8000,2.45472056876627e-16,96.2748946465088,192.171073573729,192.970575802964,-0.39975111461743,0.6101443695906,1.74779193677095
