# Epoch TotalLoss PDELoss RobinBoundaryLoss PetviashviliScaleLoss PetviashviliS N K M IdentityError LearningRate EpochSeconds
8.920000000000000000e+02 3.293573459077373400e+01 3.292592615029307979e+01 9.808440480656224758e-04 0.000000000000000000e+00 1.003539569739034196e+05 3.339658166451756147e-03 1.188063616953852555e-02 9.247244960506318595e-08 9.279883778771414599e-03 1.000000000000000021e-03 7.502669998211786151e-02
8.930000000000000000e+02 1.083627613900218201e+01 1.082369100299829157e+01 1.258513600389023603e-03 0.000000000000000000e+00 3.458588570165545389e+04 5.645405714981572252e-03 8.704972641513517712e-03 2.890743384252892542e-07 9.997602961399905397e-03 1.000000000000000021e-03 7.482069998513907194e-02
8.940000000000000000e+02 4.143421080968269499e-02 2.604530027484715932e-02 1.538891053483553871e-03 0.000000000000000000e+00 1.593444127563547227e+04 8.292335042497520764e-03 4.490805579644001691e-03 6.613183133627705166e-07 1.053707651400615820e-02 1.000000000000000021e-03 7.269649999216198921e-02
8.950000000000000000e+02 5.387316941116974689e+06 5.387316922191937454e+06 1.892503678969718363e-03 0.000000000000000000e+00 1.509689367430519815e+04 1.135400123846556052e-02 1.436968988362991202e-02 1.227990775909173434e-06 1.853761818950460522e-02 1.000000000000000021e-03 7.823959999950602651e-02
8.960000000000000000e+02 9.879065610821517112e+02 9.878834305876271173e+02 2.313049452456870762e-03 0.000000000000000000e+00 1.373032381672303018e+04 1.456262486772632106e-02 2.573334088258761448e-02 1.997716563142051234e-06 2.742729759245698604e-02 1.000000000000000021e-03 7.534239999949932098e-02
8.970000000000000000e+02 2.178581728431709497e+00 2.151614855321255515e+00 2.696687311045389661e-03 0.000000000000000000e+00 1.015496884702467287e+04 1.758255639608093807e-02 2.466096107414285712e-02 2.945655213867228834e-06 2.991009127793849837e-02 1.000000000000000021e-03 7.578180002747103572e-02
8.980000000000000000e+02 1.701590924967912031e+02 1.701292649284929439e+02 2.982756829826337889e-03 0.000000000000000000e+00 6.737498400346369635e+03 2.017441217570322201e-02 1.321871020878335849e-02 3.975328183710135624e-06 2.677979195191119294e-02 1.000000000000000021e-03 7.290190004277974367e-02
8.990000000000000000e+02 3.849932885457180820e+00 3.817681368287372479e+00 3.225151716980836566e-03 0.000000000000000000e+00 4.833136546121421816e+03 2.266132144830232745e-02 4.133298053693963865e-03 5.116340131941909563e-06 2.472285413501736778e-02 1.000000000000000021e-03 6.973310001194477081e-02
9.000000000000000000e+02 6.043139280140457092e-01 5.696529293925214343e-01 3.466099862152429139e-03 0.000000000000000000e+00 5.318999127918941667e+03 2.525138062898379249e-02 1.689591877220001856e-02 6.335654359674169081e-06 3.369300436072412974e-02 1.000000000000000021e-03 6.927889998769387603e-02
9.010000000000000000e+02 2.101433240417635018e-01 1.743235680741858085e-01 3.581975596757771066e-03 0.000000000000000000e+00 6.180013160785435502e+03 2.705739736259896167e-02 3.503402311015139936e-02 7.212672166969516910e-06 4.456719624550768699e-02 1.000000000000000021e-03 7.842919998802244663e-02
9.020000000000000000e+02 2.627223604490866933e+02 2.626917014252740614e+02 3.065902381265177539e-03 0.000000000000000000e+00 7.059820037648251855e+03 2.474967377292162235e-02 3.682506230538747094e-02 6.113782602654817467e-06 4.315609114301270643e-02 1.000000000000000021e-03 7.300400000531226397e-02
9.030000000000000000e+02 6.463021692132470889e+03 6.462995085179719354e+03 2.660695275164156031e-03 0.000000000000000000e+00 6.448510053888731818e+03 2.272540080413685756e-02 2.211996444995711908e-02 5.239254144809700458e-06 3.378014377497060711e-02 1.000000000000000021e-03 6.554060004418715835e-02
9.040000000000000000e+02 3.904829589635367970e+00 3.880927702025565473e+00 2.390188760980250723e-03 0.000000000000000000e+00 5.279494109201500578e+03 2.095406448148690731e-02 5.998840194402067436e-03 4.537079515964932794e-06 2.394894749917197627e-02 1.000000000000000021e-03 6.930879998253658414e-02
9.050000000000000000e+02 3.687310053768725311e+02 3.687074343819082287e+02 2.357099496431108981e-03 0.000000000000000000e+00 9.052473464601152955e+03 1.950270741029909785e-02 3.291377542213559659e-02 3.972350237752528718e-06 3.595562277112913929e-02 1.000000000000000021e-03 6.335960002616047859e-02
9.060000000000000000e+02 4.191702739533219102e+01 4.189445592186779521e+01 2.257147346439332663e-03 0.000000000000000000e+00 1.401356349671104908e+04 1.826368901401010866e-02 6.171853670635729650e-02 3.505386576055845244e-06 4.911945198061269668e-02 1.000000000000000021e-03 7.592350000049918890e-02
9.070000000000000000e+02 3.643065177366983765e+00 3.623487139030515891e+00 1.957803833646779360e-03 0.000000000000000000e+00 1.141133727947678017e+04 1.708801556290209800e-02 3.666690185885711911e-02 3.104059202027279206e-06 3.541836243312862509e-02 1.000000000000000021e-03 7.386939995922148228e-02
9.080000000000000000e+02 2.092778721783869478e-01 1.928831984020545898e-01 1.639467377633236234e-03 0.000000000000000000e+00 7.520220150664662469e+03 1.606134701402590903e-02 9.264259668422441044e-03 2.751711576520581699e-06 2.069072513666061000e-02 1.000000000000000021e-03 7.330559997353702784e-02
9.090000000000000000e+02 5.388879922489732799e+00 5.375010941494354100e+00 1.386898099537899097e-03 0.000000000000000000e+00 1.356317513652036178e+04 1.526275754581523508e-02 3.502180714662903732e-02 2.416370856103700139e-06 3.277124474827364936e-02 1.000000000000000021e-03 7.602380000753328204e-02
9.100000000000000000e+02 4.344739675052708527e+00 4.331966856964379886e+00 1.277281808832906153e-03 0.000000000000000000e+00 1.690517575658263377e+04 1.430896128425791433e-02 4.313200281232619504e-02 2.122128938688975458e-06 3.587284056148232203e-02 1.000000000000000021e-03 7.165329996496438980e-02
9.110000000000000000e+02 2.484023895868927440e-02 1.150392398433406661e-02 1.333631497435520995e-03 0.000000000000000000e+00 1.032961817209387482e+04 1.321605496703278683e-02 1.208563592249971459e-02 1.864432218609792014e-06 1.925700849606403614e-02 1.000000000000000021e-03 6.281849998049438000e-02
9.120000000000000000e+02 8.450030027939666866e+01 8.448565848192274075e+01 1.464179747392115559e-03 0.000000000000000000e+00 6.240766399879584060e+04 1.111207665662822426e-02 1.431742638147708579e-01 1.325145074357406666e-06 8.269788341893929973e-02 1.000000000000000021e-03 6.909509998513385653e-02
9.130000000000000000e+02 1.372225549021573737e+07 1.372225547587853670e+07 1.433720157225433067e-03 0.000000000000000000e+00 1.397239205254295084e+05 9.613773481270800059e-03 2.570193045634220352e-01 9.885453057182048046e-07 1.381224372176760862e-01 1.000000000000000021e-03 6.710069999098777771e-02
9.140000000000000000e+02 2.594079711821400736e+01 2.593015059867362382e+01 1.064651954038203481e-03 0.000000000000000000e+00 1.039207947652245057e+05 8.016324873104139354e-03 1.279439075023723615e-01 6.927225562876953023e-07 7.198758590173402749e-02 1.000000000000000021e-03 7.126579998293891549e-02
9.150000000000000000e+02 9.252777759385767240e+02 9.252711186985934546e+02 6.657239983321003741e-04 0.000000000000000000e+00 2.555701798143631459e+04 6.735391749169379605e-03 1.229348762737184249e-02 5.040547205678539976e-07 1.288163150813473323e-02 1.000000000000000021e-03 7.945239997934550047e-02
9.160000000000000000e+02 6.677034504416951677e+00 6.672130103003355295e+00 4.904401413596675427e-04 0.000000000000000000e+00 7.176874449124561215e+04 6.474852542281668913e-03 4.532265240074398460e-02 4.059730866585222702e-07 2.913577276956700463e-02 1.000000000000000021e-03 7.542860001558437943e-02
9.170000000000000000e+02 4.103881788086306187e+03 4.103874737700072728e+03 7.050386233672339791e-04 0.000000000000000000e+00 7.732576180911701522e+04 6.720443877019457481e-03 5.598148621067398911e-02 4.488955058842252137e-07 3.471073808685056633e-02 1.000000000000000021e-03 7.805370003916323185e-02
9.180000000000000000e+02 1.071173569370890810e+00 1.055291525285869447e+00 1.588204408502141580e-03 0.000000000000000000e+00 2.071358361779957340e+04 7.218175027788775906e-03 1.693038309106809775e-02 7.571537044534616458e-07 1.568260941961837143e-02 1.000000000000000021e-03 7.399089995305985212e-02
9.190000000000000000e+02 1.157009104692093097e+07 1.157009099807991832e+07 4.884101191665007717e-03 0.000000000000000000e+00 5.329918376236334007e+04 9.109806637956420136e-03 2.726390612408056136e-01 2.728547174285581000e-06 1.454266087111849293e-01 1.000000000000000021e-03 7.831140002235770226e-02
9.200000000000000000e+02 2.593502344422870010e+03 2.593431974887001161e+03 7.036953586862251808e-03 0.000000000000000000e+00 5.594115762032905332e+04 1.048067738991129844e-02 5.274080895403349123e-01 4.901305832970793740e-06 2.741798208542458037e-01 1.000000000000000021e-03 8.117909997235983610e-02
9.210000000000000000e+02 2.388901388585280472e+01 2.383663740541555853e+01 5.237648043724744441e-03 0.000000000000000000e+00 3.882471735813117266e+04 9.312564766672613153e-03 2.400503278323227740e-01 3.331324410713980176e-06 1.293343973584232809e-01 1.000000000000000021e-03 8.233010000549256802e-02
9.220000000000000000e+02 5.268658644565690774e-02 2.885018832195503091e-02 2.383639812370187943e-03 0.000000000000000000e+00 1.290222274496958744e+04 7.628884585206879322e-03 2.019487103708084152e-02 1.373896610783106814e-06 1.772494620713651811e-02 1.000000000000000021e-03 7.068649999564513564e-02
9.230000000000000000e+02 3.667140108552756850e+00 3.650081116833279626e+00 1.705899171947704426e-03 0.000000000000000000e+00 2.766218262319301721e+04 7.144562834548479069e-03 4.378789344087159752e-02 1.049754820304564779e-06 2.903745980016397485e-02 1.000000000000000021e-03 7.634369999868795276e-02
9.240000000000000000e+02 2.228434879060379899e+04 2.228433177782247731e+04 1.701278132181256253e-03 0.000000000000000000e+00 2.573418858773497050e+04 6.938452121186248003e-03 3.840135944447298916e-02 1.015735613679563717e-06 2.613811610780906319e-02 1.000000000000000021e-03 7.507040002383291721e-02
9.250000000000000000e+02 2.962840052221489828e-01 2.735970292609988253e-01 2.268697596115018100e-03 0.000000000000000000e+00 1.318717456547356960e+04 6.998251811438182743e-03 1.855660629043512019e-02 1.234271592668727911e-06 1.627532068506307161e-02 1.000000000000000021e-03 7.687910000095143914e-02
9.260000000000000000e+02 2.276761016124322079e-02 1.633587220042828289e-03 2.113402294120039424e-03 0.000000000000000000e+00 1.402947314584217929e+04 6.721951526025143897e-03 1.747474538189271523e-02 1.101917659569269656e-06 1.545822229931193177e-02 1.000000000000000021e-03 8.063660003244876862e-02
9.270000000000000000e+02 2.125494910881381074e+05 2.125494643516424694e+05 2.673649564413520859e-03 0.000000000000000000e+00 2.050883060709372876e+04 6.784348389944482895e-03 4.230799545038557014e-02 1.362259343100717375e-06 2.793698385579416674e-02 1.000000000000000021e-03 7.856880000326782465e-02
9.280000000000000000e+02 1.007704729509838515e+01 1.005495379513456555e+01 2.209349996382034380e-03 0.000000000000000000e+00 1.978980926135930713e+04 6.252297915903026575e-03 2.880673225745969401e-02 1.043752558068863064e-06 2.065462029207480385e-02 1.000000000000000021e-03 8.869500004220753908e-02
9.290000000000000000e+02 1.698106213054754576e+01 1.696877333376739116e+01 1.228879678015353059e-03 0.000000000000000000e+00 2.626927012136334088e+04 5.458600756865696936e-03 1.831675298701324062e-02 5.564287540921127089e-07 1.461642082161822634e-02 1.000000000000000021e-03 7.524759997613728046e-02
9.300000000000000000e+02 1.416788872485040827e+02 1.416692430925007784e+02 9.644156003316379589e-04 0.000000000000000000e+00 3.856034170902969345e+04 5.081501134528253541e-03 2.187118978156575577e-02 4.153774397958274022e-07 1.601668064787133486e-02 1.000000000000000021e-03 8.295589999761432409e-02
9.310000000000000000e+02 8.428632951375800708e-01 8.325495612257022282e-01 1.031373391187779794e-03 0.000000000000000000e+00 2.769934584564602847e+04 4.860939904564946269e-03 1.117393260103983869e-02 3.771896367934135989e-07 1.044752901544807218e-02 1.000000000000000021e-03 7.363940001232549548e-02
9.320000000000000000e+02 2.779130562423463857e+01 2.777568274003444060e+01 1.562288420019820575e-03 0.000000000000000000e+00 5.707993846123060939e+04 4.940447489502057532e-03 4.567861631227101288e-02 4.866815974553234977e-07 2.777926896404010748e-02 1.000000000000000021e-03 7.370509998872876167e-02
9.330000000000000000e+02 5.166464761363078287e+04 5.166463279062705260e+04 1.482300372905777418e-03 0.000000000000000000e+00 8.621880814164590265e+04 4.699092451301524129e-03 6.003911828702103437e-02 4.026807180937777313e-07 3.471824891409394653e-02 1.000000000000000021e-03 7.145960000343620777e-02
9.340000000000000000e+02 2.873606058180794065e+01 2.872717520884818398e+01 8.885372959758201404e-04 0.000000000000000000e+00 6.591509174891664588e+04 4.172319119919024218e-03 1.938382368973525297e-02 2.103346985082278682e-07 1.386402063008814259e-02 1.000000000000000021e-03 8.452420000685378909e-02
9.350000000000000000e+02 1.457745301896893579e+02 1.457707097394691118e+02 3.820450220250835990e-04 0.000000000000000000e+00 8.737708026985626202e+04 3.811150616156950242e-03 1.194254198600541890e-02 1.119563798600951202e-07 9.782309652779798415e-03 1.000000000000000021e-03 7.911940000485628843e-02
9.360000000000000000e+02 1.806821659229377630e+01 1.806596364415344524e+01 2.252948140330276322e-04 0.000000000000000000e+00 1.762642672300933918e+05 3.574203452439357435e-03 2.074732083558296358e-02 7.913041054931981817e-08 1.394778473982028963e-02 1.000000000000000021e-03 7.545060000848025084e-02
9.370000000000000000e+02 1.050178863157605846e+01 1.050011377551019365e+01 1.674856065864100752e-04 0.000000000000000000e+00 1.721873218410515110e+05 3.302669817270723583e-03 1.392319559685977273e-02 5.961105305385044776e-08 1.026420800464755700e-02 1.000000000000000021e-03 7.197769999038428068e-02
9.380000000000000000e+02 2.564178989029035802e+04 2.564178819442294480e+04 1.695867414461960240e-04 0.000000000000000000e+00 9.221140055510596721e+04 3.065128602701682262e-03 3.665199931450505762e-03 5.311413250929840929e-08 4.897675454294425634e-03 1.000000000000000021e-03 7.209030003286898136e-02
9.390000000000000000e+02 2.278790661511765625e-01 2.254374756521563272e-01 2.441590499020234633e-04 0.000000000000000000e+00 2.133652161214930529e+05 3.031253478288769079e-03 1.700708346575232829e-02 5.406127284224373447e-08 1.153474114989209119e-02 1.000000000000000021e-03 7.834429998183622956e-02
9.400000000000000000e+02 2.906026475470524311e+09 2.906026475467680931e+09 2.843450995914235707e-04 0.000000000000000000e+00 3.838727431156712119e+05 3.101489916383446798e-03 3.617525517610405139e-02 5.519828588823183956e-08 2.118906230614958641e-02 1.000000000000000021e-03 7.403509999858215451e-02
9.410000000000000000e+02 7.522705963738522073e+00 7.519830259960610164e+00 2.875703777911862058e-04 0.000000000000000000e+00 3.568042473234871286e+05 3.117175003013533240e-03 3.330997487277886221e-02 5.541459359997640192e-08 1.977210702480936347e-02 1.000000000000000021e-03 8.494270005030557513e-02
9.420000000000000000e+02 1.485815931072300998e+06 1.485815928624686087e+06 2.447614864018656401e-04 0.000000000000000000e+00 2.075627382473885373e+05 3.024313205210440048e-03 1.601714735110959520e-02 5.315446754960057105e-08 1.103283372629768749e-02 1.000000000000000021e-03 8.340659999521449208e-02
9.430000000000000000e+02 5.162558602606467928e-02 4.997815401709738287e-02 1.647432008967297985e-04 0.000000000000000000e+00 8.338568161527915800e+04 2.907125432232073470e-03 2.849664727673378167e-03 5.195085887215024770e-08 4.331905845209890402e-03 1.000000000000000021e-03 7.466969999950379133e-02
9.440000000000000000e+02 3.130520415805357448e+00 3.129647215571408125e+00 8.732002339494616115e-05 0.000000000000000000e+00 1.402768693243467715e+05 2.918843150606888464e-03 8.259621676717615948e-03 5.024815560661071264e-08 7.048603740810089127e-03 1.000000000000000021e-03 8.079550002003088593e-02
9.450000000000000000e+02 2.678025284942753501e+02 2.678015859928433429e+02 9.425014320242555840e-05 0.000000000000000000e+00 1.856109652156992815e+05 3.012850757465996687e-03 1.331972445431753131e-02 5.211283143843440523e-08 9.672660871793324622e-03 1.000000000000000021e-03 7.417110004462301731e-02
9.460000000000000000e+02 2.387906803042255603e+02 2.387888573987541179e+02 1.822905471441921949e-04 0.000000000000000000e+00 7.830984488350291213e+04 3.025987996720743648e-03 2.535449894689329083e-03 5.482979736538415257e-08 4.293658114268042621e-03 1.000000000000000021e-03 6.973819999257102609e-02
9.470000000000000000e+02 2.703636117088784658e+02 2.703577767120837052e+02 5.834996794762350612e-04 0.000000000000000000e+00 4.760923024519311730e+05 3.132569769549604140e-03 6.252316783804559575e-02 7.224261641224769664e-08 3.439408144595599431e-02 1.000000000000000021e-03 7.567120000021532178e-02
9.480000000000000000e+02 1.445026159201416416e+00 1.437184713752176712e+00 7.841445449239764585e-04 0.000000000000000000e+00 5.433884623109883396e+05 3.250891384217428383e-03 9.438772329340566758e-02 9.283368420397854477e-08 5.044466019723605615e-02 1.000000000000000021e-03 8.512799994787201285e-02
9.490000000000000000e+02 3.122295836815127586e+03 3.122290930908782684e+03 4.905906344799809823e-04 0.000000000000000000e+00 1.439641178406053514e+05 3.157910974450037038e-03 1.657730134626467580e-02 7.950982360958415657e-08 1.144648213775876708e-02 1.000000000000000021e-03 8.100309997098520398e-02
9.500000000000000000e+02 2.137409547588010050e-01 2.110009923870527770e-01 2.739962371748237095e-04 0.000000000000000000e+00 1.761488388759410591e+05 3.397255597107094738e-03 2.669522172504281907e-02 9.506089581611583072e-08 1.674477139873268780e-02 1.000000000000000021e-03 8.084050001343712211e-02
9.510000000000000000e+02 3.688848457912865229e+02 3.688823920823761000e+02 2.453708910402193277e-04 0.000000000000000000e+00 2.903883953718931880e+05 3.523740933989360710e-03 6.113401132876370575e-02 1.173970691570951520e-07 3.409062920130205565e-02 1.000000000000000021e-03 7.837490004021674395e-02
9.520000000000000000e+02 2.088996091803932753e+00 2.086858655734014523e+00 2.137436069918135454e-04 0.000000000000000000e+00 3.169092194924096693e+05 3.350043794360691406e-03 5.655972021634870367e-02 9.980745868747005397e-08 3.162980409507635399e-02 1.000000000000000021e-03 7.947239995701238513e-02
9.530000000000000000e+02 3.015944956618242577e+04 3.015944790941470274e+04 1.656767723928674293e-04 0.000000000000000000e+00 2.495641431203629763e+05 2.933902494701871432e-03 2.392861370633141485e-02 5.969691441317316986e-08 1.489814965095316579e-02 1.000000000000000021e-03 7.930470001883804798e-02
9.540000000000000000e+02 2.216744660434972403e+01 2.216583661409634942e+01 1.609990253373070083e-04 0.000000000000000000e+00 9.837480275855839136e+04 2.517535485527411677e-03 2.339215806759148159e-03 3.748056680848204645e-08 3.687105908340177363e-03 1.000000000000000021e-03 7.536829996388405561e-02
9.550000000000000000e+02 9.939288182184837783e-01 9.923342832282299186e-01 1.594534990253804998e-04 0.000000000000000000e+00 2.418663967093893734e+05 2.380375251868037823e-03 1.111002632977653622e-02 3.280897417339794550e-08 7.935355607782131754e-03 1.000000000000000021e-03 7.804670004406943917e-02
9.560000000000000000e+02 3.950324373097032993e+00 3.949292242757010740e+00 1.032130340022268858e-04 0.000000000000000000e+00 1.185623128922766045e+05 2.295694570116873882e-03 2.517402615513586461e-03 2.997913725567246208e-08 3.554365898736411115e-03 1.000000000000000021e-03 8.140269998693838716e-02
9.570000000000000000e+02 8.712437304775995095e-01 8.705986934115668152e-01 6.450370660327410402e-05 0.000000000000000000e+00 2.419235131285516254e+05 2.333114488525094357e-03 9.857397373450522624e-03 3.001697944785471464e-08 7.261783158270907618e-03 1.000000000000000021e-03 9.169269999256357551e-02
9.580000000000000000e+02 1.957923907240219208e+01 1.957870406868316593e+01 5.350037190245997211e-05 0.000000000000000000e+00 3.554624435478856321e+05 2.288788762374482488e-03 1.583648119832242393e-02 2.871478961526958385e-08 1.020700064674607936e-02 1.000000000000000021e-03 9.798650001175701618e-02
9.590000000000000000e+02 4.649533664881706774e-02 4.602614068615751286e-02 4.691959626595544977e-05 0.000000000000000000e+00 2.362755282973239373e+05 2.147531907193031900e-03 7.736539511696709052e-03 2.546095930428955757e-08 6.015776202082082427e-03 1.000000000000000021e-03 8.694269997067749500e-02
9.600000000000000000e+02 2.948284879529280283e-02 2.896901976726389341e-02 5.138290280289089357e-05 0.000000000000000000e+00 1.039002708831290656e+05 1.914284640144708763e-03 6.762725707917111029e-04 2.167868171396470584e-08 2.252399246858850183e-03 1.000000000000000021e-03 8.033359999535605311e-02
9.610000000000000000e+02 4.559589039127443357e+03 4.559588485401442995e+03 5.537260007265312523e-05 0.000000000000000000e+00 1.506055976950268378e+05 1.779455733478572466e-03 2.142310924550316215e-03 1.892765744394837970e-08 2.850592268096286373e-03 1.000000000000000021e-03 7.412730000214651227e-02
9.620000000000000000e+02 2.797863176410687602e-01 2.793319271902577339e-01 4.543904508110129686e-05 0.000000000000000000e+00 1.261472839640886959e+05 1.663459079413423265e-03 8.857052816475907524e-04 1.669724171648843584e-08 2.106295022995501986e-03 1.000000000000000021e-03 7.401799998478963971e-02
9.630000000000000000e+02 5.594812331001544514e+00 5.594542474315243652e+00 2.698566863004560400e-05 0.000000000000000000e+00 2.311269951255850319e+05 1.595276492812747497e-03 3.706283177843096473e-03 1.492001411838570720e-08 3.448403161720177239e-03 1.000000000000000021e-03 7.873110001673921943e-02
9.640000000000000000e+02 8.896822208948036348e+01 8.896798976736599229e+01 2.323221143688054038e-05 0.000000000000000000e+00 3.007094965896987123e+05 1.519695304499190562e-03 5.051701016418910090e-03 1.345333550093246499e-08 4.045532359373145079e-03 1.000000000000000021e-03 7.378500001505017281e-02
9.650000000000000000e+02 9.412950385519598673e-02 9.383826258510821750e-02 2.912412700877674710e-05 0.000000000000000000e+00 1.770283499294013600e+05 1.413627109120359649e-03 1.444999151608681968e-03 1.206657942904848179e-08 2.136114618345271408e-03 1.000000000000000021e-03 7.651109999278560281e-02
9.660000000000000000e+02 1.496786642125103706e+00 1.496249429477127579e+00 5.372126479761877134e-05 0.000000000000000000e+00 3.445152147541354643e+05 1.345099768282721720e-03 4.849362342530635223e-03 1.094227686211365910e-08 3.769769997271177168e-03 1.000000000000000021e-03 7.405699999071657658e-02
9.670000000000000000e+02 2.268697142203967587e+01 2.268634215327719517e+01 6.292687624815824772e-05 0.000000000000000000e+00 5.751374149314371170e+05 1.303549288644239787e-03 8.989482282666468385e-03 1.008157381477700627e-08 5.798280348403659495e-03 1.000000000000000021e-03 8.051979995798319578e-02
9.680000000000000000e+02 1.193958040953197131e+00 1.193453286387227363e+00 5.047545659697319628e-05 0.000000000000000000e+00 3.607971319729593815e+05 1.230207282512529735e-03 4.165642526228836330e-03 9.182524393686678810e-09 3.313019363102554481e-03 1.000000000000000021e-03 7.807729998603463173e-02
9.690000000000000000e+02 1.387459936648254843e-01 1.384825788442483330e-01 2.634148205771535040e-05 0.000000000000000000e+00 2.040520337943178311e+05 1.173346306365747249e-03 1.114844317888758971e-03 8.481995439193067762e-09 1.730759983314687604e-03 1.000000000000000021e-03 6.908210000256076455e-02
9.700000000000000000e+02 1.073727959974476335e+03 1.073727740962769303e+03 2.190117070439821399e-05 0.000000000000000000e+00 2.643103958615703159e+05 1.136505183123462034e-03 1.901746770455951157e-03 7.897451414495181656e-09 2.087370670900022887e-03 1.000000000000000021e-03 7.178980001481249928e-02
9.710000000000000000e+02 4.150548753197181705e-04 1.197100097892637234e-04 2.953448655304544471e-05 0.000000000000000000e+00 2.036998479564719019e+05 1.087992232761555121e-03 8.337422945247469856e-04 7.387650751290922107e-09 1.504855992373177378e-03 1.000000000000000021e-03 7.323270000051707029e-02
9.720000000000000000e+02 7.695609818791375734e-01 7.692905325802860128e-01 2.704492988515133590e-05 0.000000000000000000e+00 6.118571801931163063e+05 1.065932108791482454e-03 6.139249420098418127e-03 6.759022884516658952e-09 4.135550059817806948e-03 1.000000000000000021e-03 7.125259999884292483e-02
9.730000000000000000e+02 1.798632313684810358e-01 1.796658401121123960e-01 1.973912563686423265e-05 0.000000000000000000e+00 9.353109120762788225e+05 1.060822168334192616e-03 1.020298399534232126e-02 6.588519260023395070e-09 6.162307577486093348e-03 1.000000000000000021e-03 7.715699996333569288e-02
9.740000000000000000e+02 3.406158010812037537e+04 3.406157987323479028e+04 2.348855820435307075e-05 0.000000000000000000e+00 6.636531789479732979e+05 1.001822170704832950e-03 5.719121825975367716e-03 5.818374806028947997e-09 3.861377265317710982e-03 1.000000000000000021e-03 8.775829995283856988e-02
9.750000000000000000e+02 3.066507234427393383e-02 2.991509888057785130e-02 7.499734636960838328e-05 0.000000000000000000e+00 2.433618206799555628e+05 9.706793801424407541e-04 8.440277424339005059e-04 5.722726734337422725e-09 1.392687528632656621e-03 1.000000000000000021e-03 7.699199998751282692e-02
9.760000000000000000e+02 8.856090432150477199e+00 8.853806696626401518e+00 2.283735524076286499e-04 0.000000000000000000e+00 8.381965962145110825e+05 1.150563600726574667e-03 1.106933041286222927e-02 7.975728667036694724e-09 6.685220831429022383e-03 1.000000000000000021e-03 7.304109999677166343e-02
9.770000000000000000e+02 5.831754125918340037e+01 5.831380953028840963e+01 3.731728894990888712e-04 0.000000000000000000e+00 8.421715283948171418e+05 1.353361027443955719e-03 2.233114675727848261e-02 1.486506465368723635e-08 1.251891954101854408e-02 1.000000000000000021e-03 8.955149998655542731e-02
9.780000000000000000e+02 8.826318471231619469e+02 8.826273796709069757e+02 4.467452255010068304e-04 0.000000000000000000e+00 7.076218630427984754e+05 1.394985781434884961e-03 2.057295187058129707e-02 1.650805630760365039e-08 1.168144520866922637e-02 1.000000000000000021e-03 7.933520001824945211e-02
9.790000000000000000e+02 3.217903822245804957e+00 3.213502332137873285e+00 4.401490107931774719e-04 0.000000000000000000e+00 4.144780030177760636e+05 1.288643226856532598e-03 8.242018870225001695e-03 1.305172417003857500e-08 5.409639610244863263e-03 1.000000000000000021e-03 8.586019999347627163e-02
9.800000000000000000e+02 5.853519424779978395e+07 5.853519424394897372e+07 3.850811379902127434e-04 0.000000000000000000e+00 3.284309336561737000e+05 1.182868944301967897e-03 6.127188610479456475e-03 1.292954695023002171e-08 4.246450319994746550e-03 1.000000000000000021e-03 7.642339996527880430e-02
9.810000000000000000e+02 3.218807650172578860e+02 3.218768963669128880e+02 3.868650345025830993e-04 0.000000000000000000e+00 5.037369186845091172e+05 1.210005320954054674e-03 1.309986136633014588e-02 1.540473926852900957e-08 7.759920599379858258e-03 1.000000000000000021e-03 7.628300000214949250e-02
9.820000000000000000e+02 2.702452311371067450e-01 2.660453159688636049e-01 4.199915168243113588e-04 0.000000000000000000e+00 2.474190055522757757e+05 1.243858667790992672e-03 6.511903662697598495e-03 1.818700400220870189e-08 4.499792312135790159e-03 1.000000000000000021e-03 7.072199997492134571e-02
9.830000000000000000e+02 3.481233753013712739e+00 3.476207775791035459e+00 5.025977222677180997e-04 0.000000000000000000e+00 2.314404955322583555e+05 1.305718944889778382e-03 6.722123078042941888e-03 2.016406170315460803e-08 4.666760319849545986e-03 1.000000000000000021e-03 7.255759998224675655e-02
9.840000000000000000e+02 2.271991945128281805e+04 2.271991420962819393e+04 5.241654623451755387e-04 0.000000000000000000e+00 2.792043863854053780e+05 1.325658570270899688e-03 9.546533471822778172e-03 2.184394494349987420e-08 6.098903462237344891e-03 1.000000000000000021e-03 6.740630004787817597e-02
9.850000000000000000e+02 5.675071901514230355e+00 5.670322837494198964e+00 4.749064020031161081e-04 0.000000000000000000e+00 1.835112277225203870e+05 1.285707958942266388e-03 5.909965987646259578e-03 2.310861828263657343e-08 4.240667844147113369e-03 1.000000000000000021e-03 7.268469996051862836e-02
9.860000000000000000e+02 9.963404296825774387e-02 9.588303565571094922e-02 3.751007312546790528e-04 0.000000000000000000e+00 1.807045026623045851e+05 1.299084794487133029e-03 6.288648251452005032e-03 2.458936448524690099e-08 4.443384330848650435e-03 1.000000000000000021e-03 6.604840001091361046e-02
9.870000000000000000e+02 1.220906139267997581e+01 1.220584231164238709e+01 3.219081037589545890e-04 0.000000000000000000e+00 2.494951348921220924e+05 1.285996402925839582e-03 8.991318227021424109e-03 2.317341964819234968e-08 5.781632343016903167e-03 1.000000000000000021e-03 7.053129997802898288e-02
