# Epoch N K M S IdentityError FDM_N FDM_K FDM_M FDM_S FDM_IdentityError
1.249000000000000000e+03 1.151648425509726103e-03 1.816967532609864043e-03 9.351740179117059334e-09 2.202939884386386839e+05 2.060122840074478899e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.250000000000000000e+03 1.131596773447704441e-03 1.000400607067991393e-03 9.080062258984471923e-09 1.797120978397455474e+05 1.631787996919441090e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.251000000000000000e+03 1.117366276174237621e-03 1.651790012368728640e-03 8.794714467056936854e-09 2.209578537853765592e+05 1.943252487644134838e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.252000000000000000e+03 1.036066607480503167e-03 5.965108090697859595e-04 7.443165725248315003e-09 1.792680724122091196e+05 1.334314568849671000e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.253000000000000000e+03 1.013455665852901156e-03 3.523558387870048565e-03 6.490275504405716000e-09 4.275989151705522672e+05 2.775228369512420905e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.254000000000000000e+03 9.476054789581701268e-04 5.707238551925566776e-03 4.836553842094559405e-09 7.859365789178903215e+05 3.801219918367111737e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.255000000000000000e+03 8.507523873439099601e-04 3.002502563883200325e-03 3.710552453583435881e-09 6.338688262624959461e+05 2.351999958733056503e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.256000000000000000e+03 7.993437943017559812e-04 4.225778770056064183e-04 3.448647956471836137e-09 2.930518511863158201e+05 1.010629284156602629e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.257000000000000000e+03 8.829385729850668324e-04 3.211147696413670354e-03 4.357367955958847405e-09 5.711044647900604177e+05 2.488508063823946081e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.258000000000000000e+03 9.489786403079699013e-04 3.831535187870391615e-03 5.632010902116313215e-09 5.086542215716891224e+05 2.864740602232263358e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.259000000000000000e+03 9.669962149796680964e-04 1.038218020714901406e-03 6.647028879500667795e-09 2.235743521856456937e+05 1.486098578308239337e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.260000000000000000e+03 1.025293847130907560e-03 1.758409055083266998e-03 8.246830706934035006e-09 2.309369976266035519e+05 1.904490127841834126e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.261000000000000000e+03 1.133296812512014700e-03 3.963974254994720101e-03 1.011753553141050211e-08 3.079093581602135673e+05 3.115273822473843372e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.262000000000000000e+03 1.212845709589983499e-03 2.184281980349942007e-03 1.204467408397914273e-08 1.913697822955819720e+05 2.304974655090870437e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.263000000000000000e+03 1.313010065875564857e-03 4.060619209840893805e-04 1.409786760807004261e-08 1.075369016532538080e+05 1.516026928500001456e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.264000000000000000e+03 1.394072269280695721e-03 7.138272658831366826e-04 1.562591647009684707e-08 1.120565235768129642e+05 1.750970276305793914e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.265000000000000000e+03 1.442716036095905048e-03 4.220776115801594852e-04 1.707145359006087914e-08 9.687252533309705905e+04 1.653737770432394706e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.266000000000000000e+03 1.513081876419307458e-03 3.803199102892821054e-04 1.852533650305961719e-08 9.194120770046980761e+04 1.703223306227445548e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.267000000000000000e+03 1.455114786679928204e-03 8.686604009210045600e-04 1.676306711003376949e-08 1.127147525992885785e+05 1.889428224073320516e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.268000000000000000e+03 1.410892357539159916e-03 4.224648069638830845e-04 1.529332803253681723e-08 1.060674781851466250e+05 1.622109467693069003e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.269000000000000000e+03 1.371218528972811953e-03 1.863447962515847687e-03 1.319049473858174015e-08 1.745910609954383108e+05 2.302929319735997227e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.270000000000000000e+03 1.295686212950852585e-03 2.439989134442231700e-03 1.117670347892446821e-08 2.250825330507640610e+05 2.515669603468489481e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.271000000000000000e+03 1.187085325147244899e-03 5.037526452421074632e-04 9.443729329310302733e-09 1.523721788032195764e+05 1.438952204038969384e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.272000000000000000e+03 8.609449677458747441e-04 2.530466163936141016e-03 4.128738473598561534e-09 5.149703593394237105e+05 2.126173920975471532e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.273000000000000000e+03 8.316120194695994549e-04 5.045045121205591308e-03 3.635612299027775676e-09 9.225775741038103588e+05 3.354130944460095940e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.274000000000000000e+03 9.379280686287012284e-04 2.937714976335526872e-03 5.657829075856395606e-09 4.253902742681470700e+05 2.406779898967388760e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.275000000000000000e+03 1.166662906005964430e-03 3.927835267880034741e-04 1.120211941029175140e-08 1.216782818017167010e+05 1.363043467280555809e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.276000000000000000e+03 6.715521886755853112e-04 1.902203348231302615e-03 3.309037435341971179e-09 4.903703223712425679e+05 1.622650553753801281e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.277000000000000000e+03 4.641370396680542603e-04 1.691513142345998444e-03 1.248975907991653182e-09 1.048773935177629814e+06 1.309892361865145488e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.278000000000000000e+03 4.576154529227307623e-04 1.540893483668119004e-04 2.211345924259084568e-09 2.417803870279793919e+05 5.346579157602124668e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.279000000000000000e+03 4.767597602021090468e-04 2.911280798921256439e-03 2.554995870670171365e-09 7.563221584458439611e+05 1.932397604666866685e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.280000000000000000e+03 5.134088282227525614e-04 4.174217588232933748e-03 2.971128693770625080e-09 8.752624662284904625e+05 2.600514651210525559e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.281000000000000000e+03 5.422011144883128950e-04 1.470861671000428571e-03 3.344241662320373941e-09 3.820393363176629646e+05 1.277628605746864831e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.282000000000000000e+03 6.475646071316946322e-04 8.264917582571359523e-04 3.956112770254512757e-09 2.681446380134270876e+05 1.060806530147492387e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.283000000000000000e+03 7.580992172056210364e-04 2.126908234840955546e-03 4.813157452029066977e-09 3.784528698151718709e+05 1.821548521468646783e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.284000000000000000e+03 8.019067100733670919e-04 7.875074567163424868e-04 5.142791676858293814e-09 2.324924791700411006e+05 1.195655295639861445e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.285000000000000000e+03 8.434760676378939967e-04 1.342597455806637937e-03 5.781039186106421188e-09 2.620246444619359099e+05 1.514769014502026761e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.286000000000000000e+03 9.272945332289409849e-04 2.390215075251612455e-03 6.675180922439096372e-09 3.179542284944098792e+05 2.122395395673824878e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.287000000000000000e+03 1.003143218335589802e-03 7.698024504104369068e-04 7.669250967994770411e-09 1.809882619757668581e+05 1.388036774289840188e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.288000000000000000e+03 1.142578261954631377e-03 1.955793837231151969e-03 9.094246502390177488e-09 2.331666651260769868e+05 2.120466086323704799e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.289000000000000000e+03 1.106907363853101584e-03 3.523001790689093190e-03 8.103653023030070988e-09 3.539648319652669597e+05 2.868400155544625039e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.290000000000000000e+03 9.971418717617938285e-04 1.515764930273770517e-03 6.428786156281707695e-09 2.729946577188316733e+05 1.755017908112522888e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.291000000000000000e+03 8.987254582955041520e-04 8.250371646200782387e-04 5.362846447204299567e-09 2.445052266969232587e+05 1.311238677759095968e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.292000000000000000e+03 8.254008703728236236e-04 1.619497385047197159e-03 4.212331901894474238e-09 3.881815381089524599e+05 1.635145350564520296e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.293000000000000000e+03 7.543549417373156740e-04 4.118011430469191957e-04 3.360869046413202903e-09 2.857164133912905236e+05 9.602521523917288823e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.294000000000000000e+03 7.293788492657100929e-04 2.363135195304324077e-03 2.742316017297998141e-09 6.968366446956426371e+05 1.910943704601854743e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.295000000000000000e+03 6.946358596116698021e-04 4.057113175276425530e-03 2.414937444969638366e-09 1.127645025561573450e+06 2.723190032312437781e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.296000000000000000e+03 6.049211752845359271e-04 1.751203831315281158e-03 1.731836382004705190e-09 8.548861292575047119e+05 1.480521359105794413e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.297000000000000000e+03 5.343738864805537732e-04 4.626288569977952958e-04 1.405687619840703914e-09 5.447072188890173566e+05 7.656869092918315144e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.298000000000000000e+03 5.099219103681112844e-04 1.159203040480353804e-03 1.244773939317564423e-09 8.752779937334265560e+05 1.089522185834348881e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.299000000000000000e+03 4.610595917865214165e-04 1.955962371917645227e-04 1.072998726740975228e-09 5.208371462198715308e+05 5.588566373836769156e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.300000000000000000e+03 4.701014062748454215e-04 2.613028485962596865e-03 1.088851783765571704e-09 1.631641067634555511e+06 1.776614560404360214e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.301000000000000000e+03 4.709825264784615732e-04 4.395209814311852072e-03 1.229369394297747812e-09 2.170695776241832878e+06 2.668586204264993076e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.302000000000000000e+03 3.934560245617735492e-04 1.916709536261787311e-03 8.626391657009037719e-10 1.567063609540944453e+06 1.351809930053501484e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.303000000000000000e+03 3.339931998812986722e-04 2.801846595433289135e-04 7.294196620053551401e-10 6.499487332600486698e+05 4.740848002333011152e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.304000000000000000e+03 3.177511892323393395e-04 9.090142365129930905e-04 6.886753657139747160e-10 1.121367333496300504e+06 7.722576188134702355e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.305000000000000000e+03 2.902006927278282856e-04 8.911392401113087320e-05 6.487003073812488328e-10 5.160434430810132762e+05 3.347570060330863368e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.306000000000000000e+03 3.194783681224136213e-04 2.764101501312859858e-03 7.553022076687289507e-10 2.252778558417505585e+06 1.701528363476635837e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.307000000000000000e+03 3.345029619651904780e-04 4.587784699300117945e-03 9.461669177522398570e-10 2.777939754047686234e+06 2.628394365448331795e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.308000000000000000e+03 2.426105932843084098e-04 2.016858792206904522e-03 4.153227847361420689e-10 3.012209699349009898e+06 1.251039574064975908e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.309000000000000000e+03 1.855610719218581388e-04 2.000367389406687254e-04 2.176387482158981322e-10 1.312170522817526944e+06 2.855792237534442645e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.310000000000000000e+03 1.827504130667843873e-04 8.048357614876823192e-04 1.788324676899561572e-10 3.272155077906521503e+06 5.851681149781578052e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.311000000000000000e+03 1.248272699996855759e-04 5.634517003314207679e-05 7.931809503739861526e-11 1.928934710731156170e+06 1.529997756981615908e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.312000000000000000e+03 1.527914698507361118e-04 2.874264649706925918e-03 2.366347906669194617e-10 6.718886510012929328e+06 1.589923558069408424e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.313000000000000000e+03 1.917781556906592098e-04 4.730400114987657473e-03 5.910871479582806346e-10 4.325888765263255686e+06 2.556977622097339996e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.314000000000000000e+03 1.781534901290017427e-04 2.128523821602507169e-03 3.638345379685120723e-10 3.414779283006009646e+06 1.242415037095717309e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.315000000000000000e+03 1.715520861683636229e-04 1.813169407578845945e-04 3.582975525049890869e-10 7.318230119540189626e+05 2.622101982497534447e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.316000000000000000e+03 2.174125657067793246e-04 7.485053272877098497e-04 5.127905240378708740e-10 1.153814170537844533e+06 5.916647165601102848e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.317000000000000000e+03 2.146779480277233049e-04 6.998219798592134012e-05 4.910090799893135291e-10 5.084812975772037753e+05 2.496685560116039819e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.318000000000000000e+03 2.762480291106998416e-04 3.003757339104401805e-03 7.898105073559578925e-10 2.251332670565811452e+06 1.778125908852393276e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.319000000000000000e+03 3.064509803025130966e-04 4.867222168604004064e-03 1.156669621886546130e-09 2.368923231621496845e+06 2.740060907934892959e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.320000000000000000e+03 2.353589167069005392e-04 2.206736887334483609e-03 5.547945861760876259e-10 2.413013497129930183e+06 1.338726805579556122e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.321000000000000000e+03 1.644009461556501231e-04 1.680841317949658493e-04 2.943647988832715708e-10 8.439963799707202706e+05 2.484427176883341947e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.322000000000000000e+03 1.499682755424657139e-04 7.089713156462805694e-04 2.433838906943261526e-10 2.072665827233820455e+06 5.044536899817152935e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.323000000000000000e+03 1.346540072753915271e-04 5.245437066777750088e-05 2.024308568958868245e-10 7.947455175920600304e+05 1.608809901784233765e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.324000000000000000e+03 1.807241651756595537e-04 3.006765928679698899e-03 4.242272130393403532e-10 3.969821351092630997e+06 1.684106705288295966e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.325000000000000000e+03 1.985819787080984260e-04 4.858130023188202661e-03 6.923410702676975868e-10 3.795305898231642786e+06 2.627646297961129269e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.326000000000000000e+03 1.275598195774443389e-04 2.188298267429749332e-03 2.091951419444929359e-10 5.840038373680153862e+06 1.221708744097177056e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.327000000000000000e+03 7.242046984763563910e-05 1.435431711957900112e-04 5.801580593206479313e-11 2.485383099710226990e+06 1.441919974297246995e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.328000000000000000e+03 7.080557672235426414e-05 6.854753641376545512e-04 4.332451430605386712e-11 9.545199662476267666e+06 4.135432154666672348e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.329000000000000000e+03 6.155832217266332608e-05 3.461710868435848709e-05 3.258905314460614764e-11 2.420025485591408797e+06 7.886684392578942641e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.330000000000000000e+03 1.073943445987145083e-04 2.980142154893971208e-03 1.716544386384770491e-10 9.306274677825534716e+06 1.597465250391261497e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.331000000000000000e+03 1.373460804838615417e-04 4.828636434938595422e-03 3.826631463734670255e-10 6.668169750613245182e+06 2.551663915290013074e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.332000000000000000e+03 1.054571260954472519e-04 2.180529483854137373e-03 1.193425403671994238e-10 1.001922398860314488e+07 1.195721748679975504e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.333000000000000000e+03 8.406110378693746612e-05 1.453004586518668738e-04 6.662185253524327555e-11 2.352243368300525006e+06 1.567112664910183507e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.334000000000000000e+03 8.819486297422298186e-05 6.766602565419472344e-04 5.564331101057040502e-11 7.665311094143870287e+06 4.265249356018855817e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.335000000000000000e+03 7.842680504631782798e-05 3.090665332268264072e-05 4.086328020690452348e-11 2.297407870961215347e+06 9.388009084437893745e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.336000000000000000e+03 1.253224929571099505e-04 2.996347917121961607e-03 1.971973285924495121e-10 8.232842884068903513e+06 1.623496254320762246e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.337000000000000000e+03 1.557009494561848871e-04 4.852411164913453603e-03 4.641875431689268363e-10 5.562202895901844837e+06 2.581906067725368847e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.338000000000000000e+03 1.176070588630647324e-04 2.199225807308990022e-03 1.399034006326770283e-10 8.700417753479775041e+06 1.217219822614158935e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.339000000000000000e+03 8.050638351472635598e-05 1.221073877466447304e-04 3.352168845830806134e-11 4.222911977995628491e+06 1.415600438663602444e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.340000000000000000e+03 7.777423315498161339e-05 6.418776788709727905e-04 2.911927366289128457e-11 1.369230692026811466e+07 3.987130434711943388e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.341000000000000000e+03 7.036352859191145643e-05 2.290419507625079327e-05 2.604547567632171803e-11 3.141233804011377040e+06 8.181560008456117256e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.342000000000000000e+03 1.249679017875846812e-04 3.028450012590911192e-03 2.754611859236106952e-10 5.950717090185569599e+06 1.639192632621854244e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.343000000000000000e+03 1.545638375061387712e-04 4.889229766381191292e-03 6.147903462143822961e-10 4.227746577273127623e+06 2.599178105906387991e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.344000000000000000e+03 1.099482476106491188e-04 2.225701611148272249e-03 1.876606479517896785e-10 6.516004392435557209e+06 1.222798865524137371e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.345000000000000000e+03 6.313484342427038885e-05 1.172592238498184795e-04 3.095866770914029294e-11 3.933101487738244701e+06 1.217644243905119177e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.346000000000000000e+03 6.649799165122838762e-05 6.297940867113954776e-04 3.512313184774062791e-11 1.085873052373975329e+07 3.813949998837943200e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.347000000000000000e+03 6.609135534033623127e-05 2.523499800650890541e-05 3.815003477590002773e-11 2.063127771692649461e+06 7.870881619355590342e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.348000000000000000e+03 1.221324284670901250e-04 3.037824502176768651e-03 2.935797959588596497e-10 5.589769667280653492e+06 1.641044385975678642e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.349000000000000000e+03 1.488940307239477469e-04 4.889107103614739359e-03 5.999434201243842165e-10 4.322818678693169728e+06 2.593446982587897451e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.350000000000000000e+03 1.018372560707618926e-04 2.223928263013483404e-03 1.709331301987594379e-10 7.101021372642174363e+06 1.213801216644373260e-03 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.351000000000000000e+03 5.593945195323419021e-05 1.125293682371101628e-04 2.908862785046035286e-11 3.857290215204552747e+06 1.122041069831614232e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.352000000000000000e+03 5.786684111214142795e-05 6.217141701184438450e-04 2.822923043936543558e-11 1.306167473069969378e+07 3.687238979421329213e-04 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
1.353000000000000000e+03 5.039428653289863705e-05 1.882227719315058800e-05 2.239995611675986058e-11 2.669863815307714511e+06 5.980540272951781250e-05 9.627559922189476538e+01 1.921718228039618168e+02 1.929727507636545738e+02 9.968325054321918177e-01 6.112401397789000157e-01
